,instance_id,input.text,predicted_text_0,stats.quasi_exact_match_0,num_words_0,predicted_text_1,stats.quasi_exact_match_1,num_words_1,predicted_text_2,stats.quasi_exact_match_2,num_words_2,predicted_text_3,stats.quasi_exact_match_3,num_words_3,predicted_text_4,stats.quasi_exact_match_4,num_words_4,predicted_text_5,stats.quasi_exact_match_5,num_words_5,predicted_text_6,stats.quasi_exact_match_6,num_words_6,predicted_text_7,stats.quasi_exact_match_7,num_words_7,predicted_text_8,stats.quasi_exact_match_8,num_words_8,predicted_text_9,stats.quasi_exact_match_9,num_words_9,predicted_text_10,stats.quasi_exact_match_10,num_words_10,predicted_text_11,stats.quasi_exact_match_11,num_words_11,predicted_text_12,stats.quasi_exact_match_12,num_words_12,predicted_text_13,stats.quasi_exact_match_13,num_words_13,predicted_text_14,stats.quasi_exact_match_14,num_words_14,predicted_text_15,stats.quasi_exact_match_15,num_words_15,predicted_text_16,stats.quasi_exact_match_16,num_words_16,predicted_text_17,stats.quasi_exact_match_17,num_words_17,predicted_text_18,stats.quasi_exact_match_18,num_words_18,predicted_text_19,stats.quasi_exact_match_19,num_words_19,predicted_text_20,stats.quasi_exact_match_20,num_words_20,predicted_text_21,stats.quasi_exact_match_21,num_words_21,predicted_text_22,stats.quasi_exact_match_22,num_words_22,predicted_text_23,stats.quasi_exact_match_23,num_words_23,predicted_text_24,stats.quasi_exact_match_24,num_words_24,predicted_text_25,stats.quasi_exact_match_25,num_words_25,predicted_text_26,stats.quasi_exact_match_26,num_words_26,predicted_text_27,stats.quasi_exact_match_27,num_words_27,predicted_text_28,stats.quasi_exact_match_28,num_words_28,predicted_text_29,stats.quasi_exact_match_29,num_words_29,std,agreement_level
466,id11363,"A 20-year-old healthy female volunteer is enrolled in a study involving renal perfusion. The medical history is unremarkable and she takes no medications. She denies smoking, drinking, and drug use. The family history is unremarkable. The physical examination reveals no abnormal findings. A drug which is known to selectively act on a segment of the renal vasculature is administered and the glomerular filtration rate (GFR) and filtration fraction (FF) both increase. Which of the following could be the mechanism of action of the administered drug?",A,1.0,86, A,1.0,86,A,1.0,86, B,0.0,86,D,0.0,86,A,1.0,86, D,0.0,86, D,0.0,86,D,0.0,86, A,1.0,86,D,0.0,86, B,0.0,86, D,0.0,86, D,0.0,86,A,1.0,86,A,1.0,86, D,0.0,86,A,1.0,86, A,1.0,86, D,0.0,86,A,1.0,86,D,0.0,86,A,1.0,86,A,1.0,86, C,0.0,86, C,0.0,86, C,0.0,86, D,0.0,86, A,1.0,86,A,1.0,86,0.507416263404925,Low
195,id10689,"A 17-year-old boy comes to the physician 1 week after noticing a lesion on his penis. There is no history of itching or pain associated with the lesion. He is sexually active with two female partners and uses condoms inconsistently. Five weeks ago, he returned from a trip to the Caribbean with some of his football teammates. He takes no medications. He has recently started an intense exercise program. His vital signs are within normal limits. Physical examination shows multiple enlarged, nontender lymph nodes in the inguinal area bilaterally. A photograph of the lesion is shown. Which of the following is the most likely pathogen?",C,1.0,106, C,1.0,106,C,1.0,106, C,1.0,106,B,0.0,106,C,1.0,106, B,0.0,106, B,0.0,106,B,0.0,106, C,1.0,106,C,1.0,106, B,0.0,106, C,1.0,106, B,0.0,106,C,1.0,106,C,1.0,106, D,0.0,106,D,0.0,106, B,0.0,106, B,0.0,106,C,1.0,106,D,0.0,106,C,1.0,106,C,1.0,106, C,1.0,106, C,1.0,106, B,0.0,106, D,0.0,106, C,1.0,106,A,0.0,106,0.507416263404925,Low
417,id11241,"A 55-year-old man comes to the emergency department because of cramps and left-sided flank pain, nausea, and urinary frequency for 3 hours. He has no history of serious illness and takes no medications. He drinks 2–3 alcoholic beverages daily. His temperature is 37.2°C (99.0°F), pulse is 107/min, and blood pressure is 145/80 mm Hg. Examination of the back shows left costovertebral angle tenderness. An x-ray of the abdomen shows no abnormalities. Abdominal ultrasound shows a 4-mm stone in the distal left ureter and a scatter of small stones in the left renal pelvis. Urinalysis shows RBCs and needle-shaped crystals, but no WBCs. Pain medication and intravenous fluids are administered. In addition to adequate hydration, the patient is most likely to benefit from which of the following?",B,1.0,127, B,1.0,127,B,1.0,127, C,0.0,127,B,1.0,127,A,0.0,127, A,0.0,127, B,1.0,127,A,0.0,127, B,1.0,127,B,1.0,127, C,0.0,127, B,1.0,127, A,0.0,127,B,1.0,127,B,1.0,127, A,0.0,127,B,1.0,127, A,0.0,127, A,0.0,127,A,0.0,127,B,1.0,127,B,1.0,127,A,0.0,127, B,1.0,127, A,0.0,127, D,0.0,127, B,1.0,127, B,1.0,127,A,0.0,127,0.507416263404925,Low
935,id12578,"A 74-year-old man was admitted to the intensive care ward due to progressive dyspnea, cough with pink sputum, and diaphoresis. He had 2 myocardial infarctions at the age of 66 and 69 years and suffers from chronic heart failure. At the time of presentation, his vital signs are as follows: blood pressure 90/50 mm Hg, heart rate 108/min, respiratory rate 29/min, and temperature 35.5°C (95.9°F). On physical examination, the patient sits upright. He is lethargic and cyanotic. Lung auscultation reveals widespread bilateral fine rales. Cardiac examination is significant for S3, accentuation of the pulmonic component of S2, and a systolic murmur heard best at the apex of the heart. Soon after hospitalization, the patient develops ventricular fibrillation and dies despite adequate resuscitation measures. Which microscopic finding would you expect to see in this patient on autopsy?",D,0.0,137, A,1.0,137,A,1.0,137, C,0.0,137,D,0.0,137,A,1.0,137, D,0.0,137, D,0.0,137,A,1.0,137, A,1.0,137,D,0.0,137, C,0.0,137, A,1.0,137, D,0.0,137,A,1.0,137,A,1.0,137, D,0.0,137,D,0.0,137, A,1.0,137, D,0.0,137,A,1.0,137,A,1.0,137,A,1.0,137,A,1.0,137, B,0.0,137, C,0.0,137, A,1.0,137, D,0.0,137, A,1.0,137,A,1.0,137,0.507416263404925,Low
406,id11214,"A 2-year-old boy is brought to the physician by his parents because their son frequently avoids eye contact and has no friends in daycare. He was born at term and has been healthy except for an episode of otitis media 6 months ago. His immunizations are up-to-date. He is at the 95th percentile for height, 20th percentile for weight, and 95th percentile for head circumference. Vital signs are within normal limits. Examination shows elongated facial features and large ears. The patient is shy and does not speak or follow instructions. He continually opens and closes his mother's purse and does not maintain eye contact. Which of the following is the most likely cause of this patient's presentation?",D,0.0,118, B,0.0,118,C,0.0,118, C,0.0,118,A,1.0,118,B,0.0,118, A,1.0,118, A,1.0,118,A,1.0,118, C,0.0,118,A,1.0,118, C,0.0,118, A,1.0,118, A,1.0,118,B,0.0,118,A,1.0,118, A,1.0,118,C,0.0,118, C,0.0,118, D,0.0,118,B,0.0,118,D,0.0,118,A,1.0,118,A,1.0,118, B,0.0,118, C,0.0,118, A,1.0,118, A,1.0,118, C,0.0,118,A,1.0,118,0.507416263404925,Low
395,id11183,"A 45-year-old woman presents to the emergency department with hematemesis. Her son said that the patient had complained of gnawing abdominal pain that worsened before and improved after meals for the past 3 weeks. She frequently travels for work and is often stressed. She drinks alcohol socially and does not smoke tobacco or marijuana. She has not had anything to eat or drink for the past 24 hours due to the pain, but coughed up ""several cup of"" frank red blood before arrival. Her temperature is 98°F (37°C), blood pressure is 80/50 mmHg, pulse is 140/min, respirations are 23/min, and oxygen saturation is 96% on room air. Gastric ultrasound reveals high gastric residual volume. The patient is empirically started on 3 units of uncrossmatched O-negative blood transfusion and pantoprazole. The patient's initial laboratory data return in the meantime:

Hemoglobin: 5 g/dL
Hematocrit: 18 %
Leukocyte count: 8,000/mm^3 with normal differential
Platelet count: 400,000/mm^3

Serum:
Na+: 140 mEq/L
Cl-: 115 mEq/L
K+: 3.2 mEq/L
HCO3-: 26 mEq/L
BUN: 60 mg/dL
Glucose: 104 mg/dL
Creatinine: 1.1 mg/dL

Blood type: AB
Rhesus status: negative

After bedside esophageogastroduodenoscopy with stapling of several peptic ulcers, repeat labs are obtained in 2 hours. The patient now complains of feeling hot with intermittent shivering. She denies any other symptoms. Her temperature is 101°F (38.3°C), blood pressure is 100/55 mmHg, pulse is 100/min, respirations are 20/min, and oxygen saturation is 99% on room air. Her lungs are clear to auscultation bilaterally, and no accessory respiratory muscle use is observed. No rash is seen. What is the most likely diagnosis?",A,0.0,262, B,1.0,262,B,1.0,262, C,0.0,262,A,0.0,262,B,1.0,262, A,0.0,262, A,0.0,262,B,1.0,262, B,1.0,262,A,0.0,262, A,0.0,262, A,0.0,262, B,1.0,262,C,0.0,262,B,1.0,262, B,1.0,262,D,0.0,262, B,1.0,262, A,0.0,262,B,1.0,262,B,1.0,262,B,1.0,262,B,1.0,262, B,1.0,262, B,1.0,262, A,0.0,262, D,0.0,262, B,1.0,262,A,0.0,262,0.507416263404925,Low
420,id11251,A 72-year-old female is brought in by ambulance after being found down in her home. Her daughter discovered her after returning from work and does not know how long she has been down. Physical exam reveals right sided paralysis with a positive babinski sign. She is also found to produce strained stuttering speech with no perceivable meaning. She is unable to follow any instructions and cannot repeat speech. An MRI is obtained showing a left MCA infarct. Damage to which of the following structures is most likely to be responsible for her language deficits?,C,0.0,95, D,1.0,95,D,1.0,95, C,0.0,95,D,1.0,95,C,0.0,95, D,1.0,95, C,0.0,95,C,0.0,95, D,1.0,95,D,1.0,95, B,0.0,95, C,0.0,95, D,1.0,95,C,0.0,95,B,0.0,95, D,1.0,95,D,1.0,95, D,1.0,95, C,0.0,95,C,0.0,95,D,1.0,95,C,0.0,95,C,0.0,95, D,1.0,95, A,0.0,95, D,1.0,95, C,0.0,95, D,1.0,95,A,0.0,95,0.507416263404925,Low
265,id10862,"A 48-year-old homeless man presents to clinic complaining of fatigue and fevers that ""began recently."" Cardiac exam reveals a holosystolic murmur, heard best over the left lower sternal border. The murmur increases on inspiration. He also has track marks on his arms bilaterally. This presentation is consistent with which defect?",B,1.0,51, B,1.0,51,C,0.0,51, B,1.0,51,D,0.0,51,B,1.0,51, A,0.0,51, B,1.0,51,C,0.0,51, B,1.0,51,C,0.0,51, C,0.0,51, B,1.0,51, A,0.0,51,B,1.0,51,B,1.0,51, C,0.0,51,B,1.0,51, B,1.0,51, A,0.0,51,B,1.0,51,C,0.0,51,B,1.0,51,C,0.0,51, C,0.0,51, C,0.0,51, A,0.0,51, C,0.0,51, B,1.0,51,A,0.0,51,0.507416263404925,Low
641,id11833,"A 5-month-old boy is brought to the physician with a 3-day history of fever and cough. His mother reports that he has had multiple episodes of loose stools over the past 3 months. He has been treated for otitis media 4 times and bronchiolitis 3 times since birth. He was born at 37 weeks' gestation, and the neonatal period was uncomplicated. He is at the 10th percentile for height and 3rd percentile for weight. His temperature is 38.3°C (100.9°F), pulse is 126/min, and respirations are 35/min. Examination shows an erythematous scaly rash over his trunk and extremities. The white patches on the tongue and buccal mucosa bleed when scraped. Inspiratory crackles are heard in the right lung base. An X-ray of the chest shows an infiltrate in the right lower lobe and an absent thymic shadow. Which of the following is the most likely definitive treatment for this patient’s condition?",A,1.0,151, B,0.0,151,A,1.0,151, C,0.0,151,B,0.0,151,A,1.0,151, B,0.0,151, B,0.0,151,B,0.0,151, A,1.0,151,D,0.0,151, B,0.0,151, A,1.0,151, B,0.0,151,B,0.0,151,A,1.0,151, B,0.0,151,A,1.0,151, B,0.0,151, A,1.0,151,A,1.0,151,B,0.0,151,A,1.0,151,A,1.0,151, A,1.0,151, D,0.0,151, C,0.0,151, B,0.0,151, A,1.0,151,A,1.0,151,0.507416263404925,Low
305,id10970,"A 66-year-old man presents with palpitation, syncope, and difficulty breathing. He has a past medical history of stroke and his current medications include warfarin. Physical examination is unremarkable. An ECG is performed and shows ventricular tachycardia. The patient is treated successfully with amiodarone. At the time of discharge, his medications include warfarin and amiodarone, and he is cautioned that his PT might be prolonged. Which of the following mechanisms best explains the effect of amiodarone on the coagulation profile of this patient?",A,0.0,83, D,0.0,83,B,1.0,83, B,1.0,83,B,1.0,83,B,1.0,83, D,0.0,83, D,0.0,83,D,0.0,83, B,1.0,83,D,0.0,83, B,1.0,83, B,1.0,83, D,0.0,83,A,0.0,83,B,1.0,83, D,0.0,83,D,0.0,83, B,1.0,83, A,0.0,83,B,1.0,83,D,0.0,83,B,1.0,83,B,1.0,83, B,1.0,83, B,1.0,83, B,1.0,83, D,0.0,83, B,1.0,83,A,0.0,83,0.507416263404925,Low
628,id11805,"A 32-year-old G1P1 patient presents to her obstetrician after having a positive pregnancy test at home. She reports that she and her husband had been trying to have a child for the past three months. She has no history of sexually transmitted disease, intravenous drug use, or blood transfusions, and she has never traveled outside of the United States. She was up-to-date on all immunizations before her pregnancy. Ultrasound is consistent with an 8-week gestational sac. The patient requests as few tests as possible, although she does not want to compromise the health of her fetus. Which of the following screening tests should be performed on all pregnant women?",D,0.0,110, D,0.0,110,D,0.0,110, C,0.0,110,D,0.0,110,A,1.0,110, D,0.0,110, D,0.0,110,A,1.0,110, A,1.0,110,D,0.0,110, A,1.0,110, A,1.0,110, A,1.0,110,A,1.0,110,A,1.0,110, D,0.0,110,A,1.0,110, A,1.0,110, A,1.0,110,A,1.0,110,D,0.0,110,A,1.0,110,A,1.0,110, D,0.0,110, C,0.0,110, A,1.0,110, D,0.0,110, A,1.0,110,D,0.0,110,0.507416263404925,Low
128,id10498,"A 32-year-old G2P2 woman gives birth to a boy at 39 weeks gestation. The mother recently immigrated from Somalia and had no prenatal care. She refused all intrapartum medications. The boy’s Apgar scores were 7 and 9 at 1 and 5 minutes, respectively. His height and weight were in the 20th and 15th percentiles, respectively. Mother and child were discharged the day after birth. However, 7 days later, the mother presents to the pediatrician because she noticed redness and discharge in her baby's eyes. His temperature is 98.8°F (37.1°C), blood pressure is 105/65 mmHg, pulse is 120/min, and respirations are 22/min. On exam, the boy has scant non-purulent mucoid bilateral eye discharge and conjunctival hyperemia. Which of the following is the most appropriate treatment for this patient?",C,0.0,128, B,1.0,128,C,0.0,128, C,0.0,128,C,0.0,128,B,1.0,128, C,0.0,128, B,1.0,128,C,0.0,128, C,0.0,128,C,0.0,128, C,0.0,128, B,1.0,128, B,1.0,128,B,1.0,128,B,1.0,128, C,0.0,128,B,1.0,128, C,0.0,128, B,1.0,128,B,1.0,128,B,1.0,128,B,1.0,128,B,1.0,128, C,0.0,128, D,0.0,128, B,1.0,128, C,0.0,128, C,0.0,128,A,0.0,128,0.507416263404925,Low
243,id10807,"A 49-year-old woman, gravida 1, para 1, comes to the physician because of shorter and less frequent menstrual periods over the past year. During this time, she has also had frequent mood swings and a 2.5-kg (5-lb) weight loss. She occasionally wakes up at night because she is too warm and sweating profusely. These episodes are followed by chills and anxiety that subside within minutes. She has no history of abnormal Pap smears. She is sexually active with her husband, who had a vasectomy 10 years prior. She is 163 cm (5 ft 3 in) tall and weighs 70 kg (154 lb); BMI is 26 kg/m2. Her temperature is 37°C (98.6°F), pulse is 103/min, respirations are 16/min, and blood pressure is 129/84 mm Hg. Abdominal and genitourinary examination shows no abnormalities. Which of the following is the most appropriate next step in management?",B,0.0,144, D,1.0,144,D,1.0,144, C,0.0,144,B,0.0,144,D,1.0,144, D,1.0,144, C,0.0,144,D,1.0,144, D,1.0,144,D,1.0,144, D,1.0,144, D,1.0,144, D,1.0,144,A,0.0,144,D,1.0,144, B,0.0,144,B,0.0,144, C,0.0,144, C,0.0,144,D,1.0,144,B,0.0,144,D,1.0,144,D,1.0,144, A,0.0,144, C,0.0,144, D,1.0,144, C,0.0,144, D,1.0,144,A,0.0,144,0.507416263404925,Low
698,id11961,"A 67-year-old man comes to the physician for a routine medical check-up prior to a scheduled elective femoropopliteal bypass surgery of his left leg. He feels well but reports occasional episodes of weakness and numbness in his left hand. He has a history of peripheral arterial disease, type 2 diabetes mellitus, hypertension, hypercholesterolemia, and gout. The patient has smoked 1 pack of cigarettes daily for the past 50 years. He drinks 3 cans of beer daily. His current medications include aspirin, metformin, enalapril, simvastatin, and febuxostat. His temperature is 37.3°C (99.1°F), pulse is 86/min, and blood pressure is 122/76 mm Hg. The lungs are clear to auscultation. Cardiac examination shows no murmurs, rubs, or gallops. Auscultation of the right side of the neck shows a bruit. There is a right-sided reducible inguinal hernia. Neurological examination shows no abnormalities. A complete blood count and serum concentrations of electrolytes, creatinine, and glucose are within the reference ranges. An electrocardiogram shows signs of mild left ventricular hypertrophy. An x-ray of the chest shows no abnormalities. Which of the following is the most appropriate next step in management?",B,0.0,185, A,1.0,185,A,1.0,185, C,0.0,185,B,0.0,185,A,1.0,185, B,0.0,185, B,0.0,185,A,1.0,185, A,1.0,185,A,1.0,185, B,0.0,185, A,1.0,185, A,1.0,185,B,0.0,185,A,1.0,185, B,0.0,185,A,1.0,185, B,0.0,185, B,0.0,185,A,1.0,185,A,1.0,185,A,1.0,185,A,1.0,185, A,1.0,185, D,0.0,185, B,0.0,185, B,0.0,185, A,1.0,185,B,0.0,185,0.507416263404925,Low
642,id11835,A 55-year-old man with chronic hepatitis B virus infection comes to the physician because of generalized fatigue and a 5.4 kg (12 lb) weight loss over the past 4 months. Physical examination shows hepatomegaly. Laboratory studies show an α-fetoprotein concentration of 380 ng/ml (N < 10 ng/mL). A CT scan of the abdomen with contrast shows a solitary mass in the left lobe of the liver that enhances in the arterial phase. Which of the following is the most likely underlying pathogenesis of this patient's current condition?,B,0.0,88, D,1.0,88,D,1.0,88, C,0.0,88,B,0.0,88,C,0.0,88, D,1.0,88, B,0.0,88,D,1.0,88, D,1.0,88,B,0.0,88, D,1.0,88, C,0.0,88, C,0.0,88,D,1.0,88,D,1.0,88, D,1.0,88,D,1.0,88, D,1.0,88, C,0.0,88,C,0.0,88,D,1.0,88,D,1.0,88,C,0.0,88, C,0.0,88, B,0.0,88, B,0.0,88, C,0.0,88, D,1.0,88,A,0.0,88,0.507416263404925,Low
694,id11957,"A 68-year-old man comes to the emergency department because of a cough, dyspnea, and fever for 1 day. The cough is productive of small amounts of green phlegm. He has metastatic colon cancer and has received three cycles of chemotherapy with 5-fluorouracil, leucovorin, and oxaliplatin; his last chemotherapy session was 2.5 months ago. He has chronic obstructive pulmonary disease and has been treated with antibiotics and prednisolone for acute exacerbations three times in the past year. His medications include a fluticasone-salmeterol inhaler and a tiotropium bromide inhaler. He has smoked one pack of cigarettes daily for 48 years. His temperature is 39.1°C (103.1°F), pulse is 112/min, respirations are 32/min, and blood pressure is 88/69 mm Hg. Pulse oximetry on room air shows an oxygen saturation of 88%. Pulmonary examination shows diffuse crackles and rhonchi. An x-ray of the chest shows a left upper-lobe infiltrate of the lung. Two sets of blood cultures are obtained. Endotracheal aspirate Gram stain shows gram-negative rods. Two large bore cannulas are inserted and intravenous fluids are administered. Which of the following is the most appropriate pharmacotherapy?",C,0.0,182, C,0.0,182,D,1.0,182, B,0.0,182,D,1.0,182,B,0.0,182, D,1.0,182, B,0.0,182,B,0.0,182, D,1.0,182,D,1.0,182, C,0.0,182, D,1.0,182, A,0.0,182,A,0.0,182,D,1.0,182, A,0.0,182,D,1.0,182, A,0.0,182, D,1.0,182,D,1.0,182,D,1.0,182,D,1.0,182,A,0.0,182, C,0.0,182, B,0.0,182, D,1.0,182, C,0.0,182, D,1.0,182,A,0.0,182,0.507416263404925,Low
